cohort	subject	modality	gene	reference_method	cluster_id	comparator	reference_correct	comparator_correct	delta	reference_callable	comparator_callable	comparator_status
1000G-development	NA18489	rnaseq	C	SimplePluralityLex	1000G-development:NA18489	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18498	rnaseq	A	SimplePluralityLex	1000G-development:NA18498	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18498	rnaseq	B	SimplePluralityLex	1000G-development:NA18498	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18498	rnaseq	C	SimplePluralityLex	1000G-development:NA18498	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18499	rnaseq	A	SimplePluralityLex	1000G-development:NA18499	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18499	rnaseq	B	SimplePluralityLex	1000G-development:NA18499	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18499	rnaseq	C	SimplePluralityLex	1000G-development:NA18499	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18502	rnaseq	A	SimplePluralityLex	1000G-development:NA18502	BestSingleTool_nestedCV	1	0	-1	1	1	callable
1000G-development	NA18502	rnaseq	B	SimplePluralityLex	1000G-development:NA18502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18502	rnaseq	C	SimplePluralityLex	1000G-development:NA18502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18505	rnaseq	A	SimplePluralityLex	1000G-development:NA18505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18505	rnaseq	B	SimplePluralityLex	1000G-development:NA18505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18505	rnaseq	C	SimplePluralityLex	1000G-development:NA18505	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA18508	rnaseq	A	SimplePluralityLex	1000G-development:NA18508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18508	rnaseq	B	SimplePluralityLex	1000G-development:NA18508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18508	rnaseq	C	SimplePluralityLex	1000G-development:NA18508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18510	rnaseq	A	SimplePluralityLex	1000G-development:NA18510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18510	rnaseq	B	SimplePluralityLex	1000G-development:NA18510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18510	rnaseq	C	SimplePluralityLex	1000G-development:NA18510	BestSingleTool_nestedCV	1	0	-1	1	1	callable
1000G-development	NA18511	rnaseq	A	SimplePluralityLex	1000G-development:NA18511	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18511	rnaseq	B	SimplePluralityLex	1000G-development:NA18511	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18511	rnaseq	C	SimplePluralityLex	1000G-development:NA18511	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18517	rnaseq	A	SimplePluralityLex	1000G-development:NA18517	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18517	rnaseq	B	SimplePluralityLex	1000G-development:NA18517	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18517	rnaseq	C	SimplePluralityLex	1000G-development:NA18517	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18858	rnaseq	A	SimplePluralityLex	1000G-development:NA18858	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18858	rnaseq	B	SimplePluralityLex	1000G-development:NA18858	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18858	rnaseq	C	SimplePluralityLex	1000G-development:NA18858	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18861	rnaseq	A	SimplePluralityLex	1000G-development:NA18861	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18861	rnaseq	B	SimplePluralityLex	1000G-development:NA18861	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA18861	rnaseq	C	SimplePluralityLex	1000G-development:NA18861	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19093	rnaseq	A	SimplePluralityLex	1000G-development:NA19093	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19093	rnaseq	B	SimplePluralityLex	1000G-development:NA19093	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19093	rnaseq	C	SimplePluralityLex	1000G-development:NA19093	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19099	rnaseq	A	SimplePluralityLex	1000G-development:NA19099	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19099	rnaseq	B	SimplePluralityLex	1000G-development:NA19099	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19099	rnaseq	C	SimplePluralityLex	1000G-development:NA19099	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19116	rnaseq	A	SimplePluralityLex	1000G-development:NA19116	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19116	rnaseq	B	SimplePluralityLex	1000G-development:NA19116	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19116	rnaseq	C	SimplePluralityLex	1000G-development:NA19116	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19119	rnaseq	A	SimplePluralityLex	1000G-development:NA19119	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19119	rnaseq	B	SimplePluralityLex	1000G-development:NA19119	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19119	rnaseq	C	SimplePluralityLex	1000G-development:NA19119	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19129	rnaseq	A	SimplePluralityLex	1000G-development:NA19129	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19129	rnaseq	B	SimplePluralityLex	1000G-development:NA19129	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19129	rnaseq	C	SimplePluralityLex	1000G-development:NA19129	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19130	rnaseq	A	SimplePluralityLex	1000G-development:NA19130	BestSingleTool_nestedCV	1	0	-1	1	0	missing
1000G-development	NA19130	rnaseq	B	SimplePluralityLex	1000G-development:NA19130	BestSingleTool_nestedCV	1	0	-1	1	0	missing
1000G-development	NA19130	rnaseq	C	SimplePluralityLex	1000G-development:NA19130	BestSingleTool_nestedCV	1	0	-1	1	0	missing
1000G-development	NA19131	rnaseq	A	SimplePluralityLex	1000G-development:NA19131	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA19131	rnaseq	B	SimplePluralityLex	1000G-development:NA19131	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19131	rnaseq	C	SimplePluralityLex	1000G-development:NA19131	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19152	rnaseq	A	SimplePluralityLex	1000G-development:NA19152	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19152	rnaseq	B	SimplePluralityLex	1000G-development:NA19152	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19152	rnaseq	C	SimplePluralityLex	1000G-development:NA19152	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19153	rnaseq	A	SimplePluralityLex	1000G-development:NA19153	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19153	rnaseq	B	SimplePluralityLex	1000G-development:NA19153	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19153	rnaseq	C	SimplePluralityLex	1000G-development:NA19153	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19209	rnaseq	A	SimplePluralityLex	1000G-development:NA19209	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19209	rnaseq	B	SimplePluralityLex	1000G-development:NA19209	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19209	rnaseq	C	SimplePluralityLex	1000G-development:NA19209	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19210	rnaseq	A	SimplePluralityLex	1000G-development:NA19210	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19210	rnaseq	B	SimplePluralityLex	1000G-development:NA19210	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA19210	rnaseq	C	SimplePluralityLex	1000G-development:NA19210	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20502	rnaseq	A	SimplePluralityLex	1000G-development:NA20502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20502	rnaseq	B	SimplePluralityLex	1000G-development:NA20502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20502	rnaseq	C	SimplePluralityLex	1000G-development:NA20502	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20503	rnaseq	A	SimplePluralityLex	1000G-development:NA20503	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20503	rnaseq	B	SimplePluralityLex	1000G-development:NA20503	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20503	rnaseq	C	SimplePluralityLex	1000G-development:NA20503	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20504	rnaseq	A	SimplePluralityLex	1000G-development:NA20504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20504	rnaseq	B	SimplePluralityLex	1000G-development:NA20504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20504	rnaseq	C	SimplePluralityLex	1000G-development:NA20504	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20505	rnaseq	A	SimplePluralityLex	1000G-development:NA20505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20505	rnaseq	B	SimplePluralityLex	1000G-development:NA20505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20505	rnaseq	C	SimplePluralityLex	1000G-development:NA20505	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20506	rnaseq	A	SimplePluralityLex	1000G-development:NA20506	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20506	rnaseq	B	SimplePluralityLex	1000G-development:NA20506	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20506	rnaseq	C	SimplePluralityLex	1000G-development:NA20506	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20507	rnaseq	A	SimplePluralityLex	1000G-development:NA20507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20507	rnaseq	B	SimplePluralityLex	1000G-development:NA20507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20507	rnaseq	C	SimplePluralityLex	1000G-development:NA20507	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20508	rnaseq	A	SimplePluralityLex	1000G-development:NA20508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20508	rnaseq	B	SimplePluralityLex	1000G-development:NA20508	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20508	rnaseq	C	SimplePluralityLex	1000G-development:NA20508	BestSingleTool_nestedCV	1	0	-1	1	1	callable
1000G-development	NA20509	rnaseq	A	SimplePluralityLex	1000G-development:NA20509	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20509	rnaseq	B	SimplePluralityLex	1000G-development:NA20509	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20509	rnaseq	C	SimplePluralityLex	1000G-development:NA20509	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20510	rnaseq	A	SimplePluralityLex	1000G-development:NA20510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20510	rnaseq	B	SimplePluralityLex	1000G-development:NA20510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20510	rnaseq	C	SimplePluralityLex	1000G-development:NA20510	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20512	rnaseq	A	SimplePluralityLex	1000G-development:NA20512	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20512	rnaseq	B	SimplePluralityLex	1000G-development:NA20512	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20512	rnaseq	C	SimplePluralityLex	1000G-development:NA20512	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20513	rnaseq	A	SimplePluralityLex	1000G-development:NA20513	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20513	rnaseq	B	SimplePluralityLex	1000G-development:NA20513	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20513	rnaseq	C	SimplePluralityLex	1000G-development:NA20513	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20514	rnaseq	A	SimplePluralityLex	1000G-development:NA20514	BestSingleTool_nestedCV	0	0	0	1	1	callable
1000G-development	NA20514	rnaseq	B	SimplePluralityLex	1000G-development:NA20514	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20514	rnaseq	C	SimplePluralityLex	1000G-development:NA20514	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20515	rnaseq	A	SimplePluralityLex	1000G-development:NA20515	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20515	rnaseq	B	SimplePluralityLex	1000G-development:NA20515	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20515	rnaseq	C	SimplePluralityLex	1000G-development:NA20515	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20516	rnaseq	A	SimplePluralityLex	1000G-development:NA20516	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20516	rnaseq	B	SimplePluralityLex	1000G-development:NA20516	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20516	rnaseq	C	SimplePluralityLex	1000G-development:NA20516	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20519	rnaseq	A	SimplePluralityLex	1000G-development:NA20519	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20519	rnaseq	B	SimplePluralityLex	1000G-development:NA20519	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20519	rnaseq	C	SimplePluralityLex	1000G-development:NA20519	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20521	rnaseq	A	SimplePluralityLex	1000G-development:NA20521	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20521	rnaseq	B	SimplePluralityLex	1000G-development:NA20521	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20521	rnaseq	C	SimplePluralityLex	1000G-development:NA20521	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20528	rnaseq	A	SimplePluralityLex	1000G-development:NA20528	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20528	rnaseq	B	SimplePluralityLex	1000G-development:NA20528	BestSingleTool_nestedCV	1	1	0	1	1	callable
1000G-development	NA20528	rnaseq	C	SimplePluralityLex	1000G-development:NA20528	BestSingleTool_nestedCV	1	0	-1	1	1	callable
1000G-development	HG00096	rnaseq	A	SimplePluralityLex	1000G-development:HG00096	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00096	rnaseq	B	SimplePluralityLex	1000G-development:HG00096	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00096	rnaseq	C	SimplePluralityLex	1000G-development:HG00096	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00097	rnaseq	A	SimplePluralityLex	1000G-development:HG00097	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00097	rnaseq	B	SimplePluralityLex	1000G-development:HG00097	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00097	rnaseq	C	SimplePluralityLex	1000G-development:HG00097	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00099	rnaseq	A	SimplePluralityLex	1000G-development:HG00099	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00099	rnaseq	B	SimplePluralityLex	1000G-development:HG00099	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00099	rnaseq	C	SimplePluralityLex	1000G-development:HG00099	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00100	rnaseq	A	SimplePluralityLex	1000G-development:HG00100	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00100	rnaseq	B	SimplePluralityLex	1000G-development:HG00100	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00100	rnaseq	C	SimplePluralityLex	1000G-development:HG00100	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00101	rnaseq	A	SimplePluralityLex	1000G-development:HG00101	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00101	rnaseq	B	SimplePluralityLex	1000G-development:HG00101	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00101	rnaseq	C	SimplePluralityLex	1000G-development:HG00101	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00102	rnaseq	A	SimplePluralityLex	1000G-development:HG00102	Caller:ArcasHLA	0	0	0	1	1	callable
1000G-development	HG00102	rnaseq	B	SimplePluralityLex	1000G-development:HG00102	Caller:ArcasHLA	1	0	-1	1	1	callable
1000G-development	HG00102	rnaseq	C	SimplePluralityLex	1000G-development:HG00102	Caller:ArcasHLA	1	0	-1	1	1	callable
1000G-development	HG00103	rnaseq	A	SimplePluralityLex	1000G-development:HG00103	Caller:ArcasHLA	1	0	-1	1	1	callable
1000G-development	HG00103	rnaseq	B	SimplePluralityLex	1000G-development:HG00103	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00103	rnaseq	C	SimplePluralityLex	1000G-development:HG00103	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00104	rnaseq	A	SimplePluralityLex	1000G-development:HG00104	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00104	rnaseq	B	SimplePluralityLex	1000G-development:HG00104	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00104	rnaseq	C	SimplePluralityLex	1000G-development:HG00104	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00105	rnaseq	A	SimplePluralityLex	1000G-development:HG00105	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00105	rnaseq	B	SimplePluralityLex	1000G-development:HG00105	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00105	rnaseq	C	SimplePluralityLex	1000G-development:HG00105	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00106	rnaseq	A	SimplePluralityLex	1000G-development:HG00106	Caller:ArcasHLA	1	0	-1	1	1	callable
1000G-development	HG00106	rnaseq	B	SimplePluralityLex	1000G-development:HG00106	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00106	rnaseq	C	SimplePluralityLex	1000G-development:HG00106	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00108	rnaseq	A	SimplePluralityLex	1000G-development:HG00108	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00108	rnaseq	B	SimplePluralityLex	1000G-development:HG00108	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00108	rnaseq	C	SimplePluralityLex	1000G-development:HG00108	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00109	rnaseq	A	SimplePluralityLex	1000G-development:HG00109	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00109	rnaseq	B	SimplePluralityLex	1000G-development:HG00109	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00109	rnaseq	C	SimplePluralityLex	1000G-development:HG00109	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00110	rnaseq	A	SimplePluralityLex	1000G-development:HG00110	Caller:ArcasHLA	1	0	-1	1	1	callable
1000G-development	HG00110	rnaseq	B	SimplePluralityLex	1000G-development:HG00110	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00110	rnaseq	C	SimplePluralityLex	1000G-development:HG00110	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00111	rnaseq	A	SimplePluralityLex	1000G-development:HG00111	Caller:ArcasHLA	1	0	-1	1	1	callable
1000G-development	HG00111	rnaseq	B	SimplePluralityLex	1000G-development:HG00111	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00111	rnaseq	C	SimplePluralityLex	1000G-development:HG00111	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00112	rnaseq	A	SimplePluralityLex	1000G-development:HG00112	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00112	rnaseq	B	SimplePluralityLex	1000G-development:HG00112	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00112	rnaseq	C	SimplePluralityLex	1000G-development:HG00112	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00114	rnaseq	A	SimplePluralityLex	1000G-development:HG00114	Caller:ArcasHLA	1	1	0	1	1	callable
1000G-development	HG00114	rnaseq	B	SimplePluralityLex	1000G-development:HG00114	Caller:ArcasHLA	1	1	0	1	1	callable
